"part","day","total_locations","total_houses","hours_home","job2","job_new","age_18_up2","male3","socio_comb","rel_locations","rel_houses","rel_hours"
"20",-15,1.73333333333333,0.733333333333333,10,3,"homemaker","Adult","Female","Homemaker",0,0,0
"20",0,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",1,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",2,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",3,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",4,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",5,2,1,9,3,"homemaker","Adult","Female","Homemaker",0.26666666666667,0.266666666666667,-1
"20",6,2,1,9,3,"homemaker","Adult","Female","Homemaker",0.26666666666667,0.266666666666667,-1
"20",7,2,1,9,3,"homemaker","Adult","Female","Homemaker",0.26666666666667,0.266666666666667,-1
"20",8,2,0,NA,3,"homemaker","Adult","Female","Homemaker",0.26666666666667,-0.733333333333333,NA
"20",9,4,1,NA,3,"homemaker","Adult","Female","Homemaker",2.26666666666667,0.266666666666667,NA
"20",10,4,2,NA,3,"homemaker","Adult","Female","Homemaker",2.26666666666667,1.26666666666667,NA
"20",11,3,2,NA,3,"homemaker","Adult","Female","Homemaker",1.26666666666667,1.26666666666667,NA
"20",12,0,0,7,3,"homemaker","Adult","Female","Homemaker",-1.73333333333333,-0.733333333333333,-3
"20",13,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",14,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"20",30,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"21",-15,0.533333333333333,0,12.43,5,"student","Child","Male","Young student",0,0,0
"21",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",1,1,0,12.43,5,"student","Child","Male","Young student",0.466666666666667,0,0
"21",2,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",3,1,0,NA,5,"student","Child","Male","Young student",0.466666666666667,0,NA
"21",4,1,0,NA,5,"student","Child","Male","Young student",0.466666666666667,0,NA
"21",5,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",6,1,0,NA,5,"student","Child","Male","Young student",0.466666666666667,0,NA
"21",7,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",8,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"21",30,0.733333333333333,0,12.4285714285714,5,"student","Child","Male","Young student",0.2,0,-0.00142857142859931
"22",-15,0.866666666666667,0.0666666666666667,12.14,5,"student","Child","Male","Young student",0,0,0
"22",0,0,0,17,5,"student","Child","Male","Young student",-0.866666666666667,-0.0666666666666667,4.86
"22",1,0,0,17,5,"student","Child","Male","Young student",-0.866666666666667,-0.0666666666666667,4.86
"22",2,1,0,11,5,"student","Child","Male","Young student",0.133333333333333,-0.0666666666666667,-1.14
"22",3,0,0,9,5,"student","Child","Male","Young student",-0.866666666666667,-0.0666666666666667,-3.14
"22",4,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",5,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",6,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",7,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",8,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"22",30,0.6,0,12.1428571428571,5,"student","Child","Male","Young student",-0.266666666666667,-0.0666666666666667,0.00285714285709915
"23",-15,1.53333333333333,0.666666666666667,8.57,5,"student","Child","Male","Young student",0,0,0
"23",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",1,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",2,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",3,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",4,0,0,17,5,"student","Child","Male","Young student",-1.53333333333333,-0.666666666666667,8.43
"23",5,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",6,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",7,0,0,17,5,"student","Child","Male","Young student",-1.53333333333333,-0.666666666666667,8.43
"23",8,0,0,17,5,"student","Child","Male","Young student",-1.53333333333333,-0.666666666666667,8.43
"23",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",10,0,0,9,5,"student","Child","Male","Young student",-1.53333333333333,-0.666666666666667,0.43
"23",11,1,0,17,5,"student","Child","Male","Young student",-0.53333333333333,-0.666666666666667,8.43
"23",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"23",30,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",-15,0.4,0,12,5,"student","Child","Male","Young student",0,0,0
"24",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",1,0,0,9,5,"student","Child","Male","Young student",-0.4,0,-3
"24",2,2,0,12,5,"student","Child","Male","Young student",1.6,0,0
"24",3,2,0,11,5,"student","Child","Male","Young student",1.6,0,-1
"24",4,1,0,11,5,"student","Child","Male","Young student",0.6,0,-1
"24",5,0,0,17,5,"student","Child","Male","Young student",-0.4,0,5
"24",6,0,0,17,5,"student","Child","Male","Young student",-0.4,0,5
"24",7,0,0,4,5,"student","Child","Male","Young student",-0.4,0,-8
"24",8,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"24",30,0.866666666666667,0,10.1428571428571,5,"student","Child","Male","Young student",0.466666666666667,0,-1.8571428571429
"25",-15,1.93333333333333,0.933333333333333,9.43,5,"student","Child","Male","Young student",0,0,0
"25",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",1,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",2,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",3,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",4,0,0,8,5,"student","Child","Male","Young student",-1.93333333333333,-0.933333333333333,-1.43
"25",5,0,0,17,5,"student","Child","Male","Young student",-1.93333333333333,-0.933333333333333,7.57
"25",6,3,0,14,5,"student","Child","Male","Young student",1.06666666666667,-0.933333333333333,4.57
"25",7,1,0,14,5,"student","Child","Male","Young student",-0.93333333333333,-0.933333333333333,4.57
"25",8,1,0,14,5,"student","Child","Male","Young student",-0.93333333333333,-0.933333333333333,4.57
"25",9,0,0,17,5,"student","Child","Male","Young student",-1.93333333333333,-0.933333333333333,7.57
"25",10,0,0,4,5,"student","Child","Male","Young student",-1.93333333333333,-0.933333333333333,-5.43
"25",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"25",30,0.733333333333333,0.0666666666666667,10.2857142857143,5,"student","Child","Male","Young student",-1.2,-0.866666666666666,0.855714285714301
"26",-15,2.4,1.66666666666667,7.71,5,"student","Child","Male","Young student",0,0,0
"26",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",1,0,0,17,5,"student","Child","Male","Young student",-2.4,-1.66666666666667,9.29
"26",2,0,0,17,5,"student","Child","Male","Young student",-2.4,-1.66666666666667,9.29
"26",3,0,0,11,5,"student","Child","Male","Young student",-2.4,-1.66666666666667,3.29
"26",4,3,2,10,5,"student","Child","Male","Young student",0.6,0.33333333333333,2.29
"26",5,3,3,10,5,"student","Child","Male","Young student",0.6,1.33333333333333,2.29
"26",6,0,0,15,5,"student","Child","Male","Young student",-2.4,-1.66666666666667,7.29
"26",7,3,3,14,5,"student","Child","Male","Young student",0.6,1.33333333333333,6.29
"26",8,1,0,12,5,"student","Child","Male","Young student",-1.4,-1.66666666666667,4.29
"26",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"26",30,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"27",-15,2.4,1,13,3,"homemaker","Adult","Female","Homemaker",0,0,0
"27",0,0,0,10,3,"homemaker","Adult","Female","Homemaker",-2.4,-1,-3
"27",1,3,1,9,3,"homemaker","Adult","Female","Homemaker",0.6,0,-4
"27",2,2,0,12,3,"homemaker","Adult","Female","Homemaker",-0.4,-1,-1
"27",3,1,0,11,3,"homemaker","Adult","Female","Homemaker",-1.4,-1,-2
"27",4,3,1,10,3,"homemaker","Adult","Female","Homemaker",0.6,0,-3
"27",5,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",6,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",7,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",8,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",9,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",10,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",11,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",12,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",13,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",14,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"27",30,NA,NA,NA,3,"homemaker","Adult","Female","Homemaker",NA,NA,NA
"28",-15,0.333333333333333,0.0666666666666667,12,5,"student","Child","Male","Young student",0,0,0
"28",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",1,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",2,1,0,NA,5,"student","Child","Male","Young student",0.666666666666667,-0.0666666666666667,NA
"28",3,2,1,NA,5,"student","Child","Male","Young student",1.66666666666667,0.933333333333333,NA
"28",4,0,0,17,5,"student","Child","Male","Young student",-0.333333333333333,-0.0666666666666667,5
"28",5,0,0,17,5,"student","Child","Male","Young student",-0.333333333333333,-0.0666666666666667,5
"28",6,0,0,17,5,"student","Child","Male","Young student",-0.333333333333333,-0.0666666666666667,5
"28",7,0,0,17,5,"student","Child","Male","Young student",-0.333333333333333,-0.0666666666666667,5
"28",8,1,1,13,5,"student","Child","Male","Young student",0.666666666666667,0.933333333333333,1
"28",9,0,0,17,5,"student","Child","Male","Young student",-0.333333333333333,-0.0666666666666667,5
"28",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"28",30,2,0.266666666666667,7.42857142857143,5,"student","Child","Male","Young student",1.66666666666667,0.2,-4.57142857142857
"29",-15,1,0.0666666666666667,6.57,5,"student","Adult","Female","College student",0,0,0
"29",0,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",1,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",2,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",3,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",4,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",5,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",6,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",7,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",8,0,0,8,5,"student","Adult","Female","College student",-1,-0.0666666666666667,1.43
"29",9,0,0,16,5,"student","Adult","Female","College student",-1,-0.0666666666666667,9.43
"29",10,1,0,4,5,"student","Adult","Female","College student",0,-0.0666666666666667,-2.57
"29",11,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",12,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",13,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",14,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"29",30,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"30",-15,0.933333333333333,0.933333333333333,11,5,"student","Child","Female","Young student",0,0,0
"30",0,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",1,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",2,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",3,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",4,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",5,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",6,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",7,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.933333333333333,6
"30",8,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.933333333333333,6
"30",9,2,0,NA,5,"student","Child","Female","Young student",1.06666666666667,-0.933333333333333,NA
"30",10,2,0,NA,5,"student","Child","Female","Young student",1.06666666666667,-0.933333333333333,NA
"30",11,2,0,NA,5,"student","Child","Female","Young student",1.06666666666667,-0.933333333333333,NA
"30",12,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.933333333333333,6
"30",13,1,1,11,5,"student","Child","Female","Young student",0.066666666666667,0.066666666666667,0
"30",14,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"30",30,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"31",-15,1.33333333333333,0.666666666666667,7.86,5,"student","Child","Male","Young student",0,0,0
"31",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",1,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",2,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",3,0,0,17,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,9.14
"31",4,1,0,NA,5,"student","Child","Male","Young student",-0.33333333333333,-0.666666666666667,NA
"31",5,0,0,17,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,9.14
"31",6,0,0,10,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,2.14
"31",7,0,0,11,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,3.14
"31",8,0,0,17,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,9.14
"31",9,0,0,17,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,9.14
"31",10,0,0,17,5,"student","Child","Male","Young student",-1.33333333333333,-0.666666666666667,9.14
"31",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"31",30,2.26666666666667,1.6,6.42857142857143,5,"student","Child","Male","Young student",0.93333333333334,0.933333333333333,-1.43142857142857
"32",-15,0.6,0,10.29,5,"student","Child","Female","Young student",0,0,0
"32",0,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",1,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",2,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",3,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",4,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",5,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",6,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",7,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",8,0,0,17,5,"student","Child","Female","Young student",-0.6,0,6.71
"32",9,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",10,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",11,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",12,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",13,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",14,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"32",30,1.66666666666667,0.933333333333333,8.28571428571429,5,"student","Child","Female","Young student",1.06666666666667,0.933333333333333,-2.00428571428571
"33",-15,0.666666666666667,0,12.43,5,"student","Child","Male","Young student",0,0,0
"33",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",1,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"33",2,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"33",3,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"33",4,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"33",5,0,0,15,5,"student","Child","Male","Young student",-0.666666666666667,0,2.57
"33",6,0,0,14,5,"student","Child","Male","Young student",-0.666666666666667,0,1.57
"33",7,1,0,15,5,"student","Child","Male","Young student",0.333333333333333,0,2.57
"33",8,1,0,3,5,"student","Child","Male","Young student",0.333333333333333,0,-9.43
"33",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"33",30,0.8,0,12.4285714285714,5,"student","Child","Male","Young student",0.133333333333333,0,-0.00142857142859931
"34",-15,0.666666666666667,0,12.43,5,"student","Child","Male","Young student",0,0,0
"34",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",1,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"34",2,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"34",3,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"34",4,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"34",5,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"34",6,0,0,17,5,"student","Child","Male","Young student",-0.666666666666667,0,4.57
"34",7,1,0,17,5,"student","Child","Male","Young student",0.333333333333333,0,4.57
"34",8,1,0,4,5,"student","Child","Male","Young student",0.333333333333333,0,-8.43
"34",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"34",30,0.8,0,12.4285714285714,5,"student","Child","Male","Young student",0.133333333333333,0,-0.00142857142859931
"35",-15,1.53333333333333,0.6,5.29,1,"working adult","Adult","Male","Working Adult",0,0,0
"35",0,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",1,0,0,9,1,"working adult","Adult","Male","Working Adult",-1.53333333333333,-0.6,3.71
"35",2,0,0,15,1,"working adult","Adult","Male","Working Adult",-1.53333333333333,-0.6,9.71
"35",3,1,0,NA,1,"working adult","Adult","Male","Working Adult",-0.53333333333333,-0.6,NA
"35",4,0,0,17,1,"working adult","Adult","Male","Working Adult",-1.53333333333333,-0.6,11.71
"35",5,0,0,17,1,"working adult","Adult","Male","Working Adult",-1.53333333333333,-0.6,11.71
"35",6,0,0,17,1,"working adult","Adult","Male","Working Adult",-1.53333333333333,-0.6,11.71
"35",7,0,0,4,1,"working adult","Adult","Male","Working Adult",-1.53333333333333,-0.6,-1.29
"35",8,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",9,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",10,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",11,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",12,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",13,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",14,NA,NA,NA,1,"working adult","Adult","Male","Working Adult",NA,NA,NA
"35",30,0.4,0,7.57142857142857,1,"working adult","Adult","Male","Working Adult",-1.13333333333333,-0.6,2.28142857142857
"36",-15,1.26666666666667,0.133333333333333,8.57,5,"student","Child","Male","Young student",0,0,0
"36",0,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",1,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",2,0,0,7,5,"student","Child","Male","Young student",-1.26666666666667,-0.133333333333333,-1.57
"36",3,2,0,12,5,"student","Child","Male","Young student",0.73333333333333,-0.133333333333333,3.43
"36",4,0,0,7,5,"student","Child","Male","Young student",-1.26666666666667,-0.133333333333333,-1.57
"36",5,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",6,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",7,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",8,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",9,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",10,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",11,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",12,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",13,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",14,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"36",30,NA,NA,NA,5,"student","Child","Male","Young student",NA,NA,NA
"37",-15,0.933333333333333,0.0666666666666667,12.29,5,"student","Child","Female","Young student",0,0,0
"37",0,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",1,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",2,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",3,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",4,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",5,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",6,0,0,17,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,4.71
"37",7,0,0,5,5,"student","Child","Female","Young student",-0.933333333333333,-0.0666666666666667,-7.29
"37",8,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",9,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",10,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",11,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",12,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",13,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",14,NA,NA,NA,5,"student","Child","Female","Young student",NA,NA,NA
"37",30,0.933333333333333,0,12.29,5,"student","Child","Female","Young student",0,-0.0666666666666667,0
"38",-15,3.2,3.06666666666667,8,6,"unskilled/selfemployed","Adult","Male","Working Adult",0,0,0
"38",0,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",1,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",2,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",3,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",4,1,0,15,6,"unskilled/selfemployed","Adult","Male","Working Adult",-2.2,-3.06666666666667,7
"38",5,1,0,14,6,"unskilled/selfemployed","Adult","Male","Working Adult",-2.2,-3.06666666666667,6
"38",6,0,0,17,6,"unskilled/selfemployed","Adult","Male","Working Adult",-3.2,-3.06666666666667,9
"38",7,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",8,0,0,17,6,"unskilled/selfemployed","Adult","Male","Working Adult",-3.2,-3.06666666666667,9
"38",9,0,0,17,6,"unskilled/selfemployed","Adult","Male","Working Adult",-3.2,-3.06666666666667,9
"38",10,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",11,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",12,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",13,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",14,NA,NA,NA,6,"unskilled/selfemployed","Adult","Male","Working Adult",NA,NA,NA
"38",30,1.33333333333333,0.866666666666667,11.7142857142857,6,"unskilled/selfemployed","Adult","Male","Working Adult",-1.86666666666667,-2.2,3.7142857142857
"39",-15,1.93333333333333,0.333333333333333,5.86,5,"student","Adult","Female","College student",0,0,0
"39",0,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
"39",1,NA,NA,NA,5,"student","Adult","Female","College student",NA,NA,NA
